seed,latent_dim,fbank_size,ckpt_path,wandb_run_url,query_sim_only,query
1,2,64,results/sirl_ts/sirl_ts_1786637415.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/g2z3fq2m,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 334, 1: 212, 2: 454}, 'n_both_nonempty': 454, 'n_ttest_run': 454, 'n_significant': {0.05: 83, 0.01: 37, 0.001: 0}, 'frac_significant': {0.05: 0.1828193832599119, 0.01: 0.08149779735682819, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 389, 1: 70, 2: 541}, 'n_both_nonempty': 541, 'n_ttest_run': 311, 'n_significant': {0.05: 246, 0.01: 246, 0.001: 246}, 'frac_significant': {0.05: 0.7909967845659164, 0.01: 0.7909967845659164, 0.001: 0.7909967845659164}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 334, 1: 212, 2: 454}, 'n_both_nonempty': 454, 'n_ttest_run': 454, 'n_significant': {0.05: 83, 0.01: 37, 0.001: 0}, 'frac_significant': {0.05: 0.1828193832599119, 0.01: 0.08149779735682819, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 389, 1: 70, 2: 541}, 'n_both_nonempty': 541, 'n_ttest_run': 311, 'n_significant': {0.05: 246, 0.01: 246, 0.001: 246}, 'frac_significant': {0.05: 0.7909967845659164, 0.01: 0.7909967845659164, 0.001: 0.7909967845659164}}}}"
2,2,64,results/sirl_ts/sirl_ts_1786637431.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/507g92td,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 218, 1: 23, 2: 759}, 'n_both_nonempty': 759, 'n_ttest_run': 759, 'n_significant': {0.05: 4, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.005270092226613966, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 335, 1: 15, 2: 650}, 'n_both_nonempty': 650, 'n_ttest_run': 650, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 218, 1: 23, 2: 759}, 'n_both_nonempty': 759, 'n_ttest_run': 759, 'n_significant': {0.05: 4, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.005270092226613966, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 335, 1: 15, 2: 650}, 'n_both_nonempty': 650, 'n_ttest_run': 650, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,2,128,results/sirl_ts/sirl_ts_1786637447.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/7aocgswv,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 203, 1: 18, 2: 779}, 'n_both_nonempty': 779, 'n_ttest_run': 779, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 276, 1: 16, 2: 708}, 'n_both_nonempty': 708, 'n_ttest_run': 708, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 203, 1: 18, 2: 779}, 'n_both_nonempty': 779, 'n_ttest_run': 779, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 276, 1: 16, 2: 708}, 'n_both_nonempty': 708, 'n_ttest_run': 708, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,128,results/sirl_ts/sirl_ts_1786637465.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ro7lctcp,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 227, 1: 126, 2: 647}, 'n_both_nonempty': 647, 'n_ttest_run': 573, 'n_significant': {0.05: 63, 0.01: 53, 0.001: 52}, 'frac_significant': {0.05: 0.1099476439790576, 0.01: 0.0924956369982548, 0.001: 0.09075043630017451}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 291, 1: 67, 2: 642}, 'n_both_nonempty': 642, 'n_ttest_run': 642, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 227, 1: 126, 2: 647}, 'n_both_nonempty': 647, 'n_ttest_run': 573, 'n_significant': {0.05: 63, 0.01: 53, 0.001: 52}, 'frac_significant': {0.05: 0.1099476439790576, 0.01: 0.0924956369982548, 0.001: 0.09075043630017451}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 291, 1: 67, 2: 642}, 'n_both_nonempty': 642, 'n_ttest_run': 642, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,2,128,results/sirl_ts/sirl_ts_1786637482.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ih29caeb,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 52, 1: 23, 2: 925}, 'n_both_nonempty': 925, 'n_ttest_run': 898, 'n_significant': {0.05: 495, 0.01: 491, 0.001: 489}, 'frac_significant': {0.05: 0.5512249443207127, 0.01: 0.5467706013363028, 0.001: 0.544543429844098}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 65, 1: 7, 2: 928}, 'n_both_nonempty': 928, 'n_ttest_run': 928, 'n_significant': {0.05: 234, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.2521551724137931, 0.01: 0.007543103448275862, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 52, 1: 23, 2: 925}, 'n_both_nonempty': 925, 'n_ttest_run': 898, 'n_significant': {0.05: 495, 0.01: 491, 0.001: 489}, 'frac_significant': {0.05: 0.5512249443207127, 0.01: 0.5467706013363028, 0.001: 0.544543429844098}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 65, 1: 7, 2: 928}, 'n_both_nonempty': 928, 'n_ttest_run': 928, 'n_significant': {0.05: 234, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.2521551724137931, 0.01: 0.007543103448275862, 0.001: 0.0}}}}"
0,2,256,results/sirl_ts/sirl_ts_1786637498.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ql05caqs,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 162, 1: 0, 2: 838}, 'n_both_nonempty': 838, 'n_ttest_run': 838, 'n_significant': {0.05: 618, 0.01: 476, 0.001: 396}, 'frac_significant': {0.05: 0.7374701670644391, 0.01: 0.568019093078759, 0.001: 0.47255369928400953}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 242, 1: 0, 2: 758}, 'n_both_nonempty': 758, 'n_ttest_run': 727, 'n_significant': {0.05: 50, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0687757909215956, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 162, 1: 0, 2: 838}, 'n_both_nonempty': 838, 'n_ttest_run': 838, 'n_significant': {0.05: 618, 0.01: 476, 0.001: 396}, 'frac_significant': {0.05: 0.7374701670644391, 0.01: 0.568019093078759, 0.001: 0.47255369928400953}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 242, 1: 0, 2: 758}, 'n_both_nonempty': 758, 'n_ttest_run': 727, 'n_significant': {0.05: 50, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0687757909215956, 0.01: 0.0, 0.001: 0.0}}}}"
1,2,256,results/sirl_ts/sirl_ts_1786637516.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ze6bzlf0,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 130, 1: 0, 2: 870}, 'n_both_nonempty': 870, 'n_ttest_run': 870, 'n_significant': {0.05: 368, 0.01: 69, 0.001: 54}, 'frac_significant': {0.05: 0.42298850574712643, 0.01: 0.07931034482758621, 0.001: 0.06206896551724138}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 243, 1: 0, 2: 757}, 'n_both_nonempty': 757, 'n_ttest_run': 757, 'n_significant': {0.05: 83, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.1096433289299868, 0.01: 0.03038309114927345, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 130, 1: 0, 2: 870}, 'n_both_nonempty': 870, 'n_ttest_run': 870, 'n_significant': {0.05: 368, 0.01: 69, 0.001: 54}, 'frac_significant': {0.05: 0.42298850574712643, 0.01: 0.07931034482758621, 0.001: 0.06206896551724138}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 243, 1: 0, 2: 757}, 'n_both_nonempty': 757, 'n_ttest_run': 757, 'n_significant': {0.05: 83, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.1096433289299868, 0.01: 0.03038309114927345, 0.001: 0.0}}}}"
2,2,256,results/sirl_ts/sirl_ts_1786637534.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/gg84e97i,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 171, 1: 0, 2: 829}, 'n_both_nonempty': 829, 'n_ttest_run': 829, 'n_significant': {0.05: 364, 0.01: 251, 0.001: 236}, 'frac_significant': {0.05: 0.4390832328106152, 0.01: 0.3027744270205066, 0.001: 0.28468033775633295}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 141, 1: 0, 2: 859}, 'n_both_nonempty': 859, 'n_ttest_run': 846, 'n_significant': {0.05: 426, 0.01: 380, 0.001: 375}, 'frac_significant': {0.05: 0.5035460992907801, 0.01: 0.4491725768321513, 0.001: 0.4432624113475177}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 171, 1: 0, 2: 829}, 'n_both_nonempty': 829, 'n_ttest_run': 829, 'n_significant': {0.05: 364, 0.01: 251, 0.001: 236}, 'frac_significant': {0.05: 0.4390832328106152, 0.01: 0.3027744270205066, 0.001: 0.28468033775633295}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 141, 1: 0, 2: 859}, 'n_both_nonempty': 859, 'n_ttest_run': 846, 'n_significant': {0.05: 426, 0.01: 380, 0.001: 375}, 'frac_significant': {0.05: 0.5035460992907801, 0.01: 0.4491725768321513, 0.001: 0.4432624113475177}}}}"
0,4,2,results/sirl_ts/sirl_ts_1786637553.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ygifh4h4,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 422, 1: 576, 2: 2}, 'n_both_nonempty': 2, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 454, 1: 546, 2: 0}, 'n_both_nonempty': 0, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 422, 1: 576, 2: 2}, 'n_both_nonempty': 2, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 454, 1: 546, 2: 0}, 'n_both_nonempty': 0, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,2,results/sirl_ts/sirl_ts_1786637567.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/eme8jyyd,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 456, 1: 544, 2: 0}, 'n_both_nonempty': 0, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 449, 1: 550, 2: 1}, 'n_both_nonempty': 1, 'n_ttest_run': 1, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 456, 1: 544, 2: 0}, 'n_both_nonempty': 0, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 449, 1: 550, 2: 1}, 'n_both_nonempty': 1, 'n_ttest_run': 1, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,2,results/sirl_ts/sirl_ts_1786637581.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/30m7chde,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 402, 1: 15, 2: 583}, 'n_both_nonempty': 583, 'n_ttest_run': 583, 'n_significant': {0.05: 476, 0.01: 476, 0.001: 476}, 'frac_significant': {0.05: 0.8164665523156089, 0.01: 0.8164665523156089, 0.001: 0.8164665523156089}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 485, 1: 34, 2: 481}, 'n_both_nonempty': 481, 'n_ttest_run': 481, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 402, 1: 15, 2: 583}, 'n_both_nonempty': 583, 'n_ttest_run': 583, 'n_significant': {0.05: 476, 0.01: 476, 0.001: 476}, 'frac_significant': {0.05: 0.8164665523156089, 0.01: 0.8164665523156089, 0.001: 0.8164665523156089}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 485, 1: 34, 2: 481}, 'n_both_nonempty': 481, 'n_ttest_run': 481, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,4,results/sirl_ts/sirl_ts_1786637597.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/mhc05esl,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 85, 1: 368, 2: 547}, 'n_both_nonempty': 547, 'n_ttest_run': 547, 'n_significant': {0.05: 513, 0.01: 164, 0.001: 3}, 'frac_significant': {0.05: 0.9378427787934186, 0.01: 0.29981718464351004, 0.001: 0.005484460694698354}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 213, 1: 360, 2: 427}, 'n_both_nonempty': 427, 'n_ttest_run': 427, 'n_significant': {0.05: 41, 0.01: 41, 0.001: 23}, 'frac_significant': {0.05: 0.09601873536299765, 0.01: 0.09601873536299765, 0.001: 0.053864168618266976}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 85, 1: 368, 2: 547}, 'n_both_nonempty': 547, 'n_ttest_run': 547, 'n_significant': {0.05: 513, 0.01: 164, 0.001: 3}, 'frac_significant': {0.05: 0.9378427787934186, 0.01: 0.29981718464351004, 0.001: 0.005484460694698354}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 213, 1: 360, 2: 427}, 'n_both_nonempty': 427, 'n_ttest_run': 427, 'n_significant': {0.05: 41, 0.01: 41, 0.001: 23}, 'frac_significant': {0.05: 0.09601873536299765, 0.01: 0.09601873536299765, 0.001: 0.053864168618266976}}}}"
1,4,4,results/sirl_ts/sirl_ts_1786637614.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/tdwxiwjq,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 96, 1: 546, 2: 358}, 'n_both_nonempty': 358, 'n_ttest_run': 358, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 177, 1: 461, 2: 362}, 'n_both_nonempty': 362, 'n_ttest_run': 362, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 96, 1: 546, 2: 358}, 'n_both_nonempty': 358, 'n_ttest_run': 358, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 177, 1: 461, 2: 362}, 'n_both_nonempty': 362, 'n_ttest_run': 362, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,4,results/sirl_ts/sirl_ts_1786637630.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/86nprkjo,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 80, 1: 442, 2: 478}, 'n_both_nonempty': 478, 'n_ttest_run': 478, 'n_significant': {0.05: 395, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.8263598326359832, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 167, 1: 608, 2: 225}, 'n_both_nonempty': 225, 'n_ttest_run': 225, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 80, 1: 442, 2: 478}, 'n_both_nonempty': 478, 'n_ttest_run': 478, 'n_significant': {0.05: 395, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.8263598326359832, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 167, 1: 608, 2: 225}, 'n_both_nonempty': 225, 'n_ttest_run': 225, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,8,results/sirl_ts/sirl_ts_1786637647.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ezzugd7i,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 86, 1: 266, 2: 648}, 'n_both_nonempty': 648, 'n_ttest_run': 648, 'n_significant': {0.05: 400, 0.01: 391, 0.001: 0}, 'frac_significant': {0.05: 0.6172839506172839, 0.01: 0.6033950617283951, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 130, 1: 112, 2: 758}, 'n_both_nonempty': 758, 'n_ttest_run': 758, 'n_significant': {0.05: 473, 0.01: 472, 0.001: 462}, 'frac_significant': {0.05: 0.6240105540897097, 0.01: 0.6226912928759895, 0.001: 0.6094986807387863}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 86, 1: 266, 2: 648}, 'n_both_nonempty': 648, 'n_ttest_run': 648, 'n_significant': {0.05: 400, 0.01: 391, 0.001: 0}, 'frac_significant': {0.05: 0.6172839506172839, 0.01: 0.6033950617283951, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 130, 1: 112, 2: 758}, 'n_both_nonempty': 758, 'n_ttest_run': 758, 'n_significant': {0.05: 473, 0.01: 472, 0.001: 462}, 'frac_significant': {0.05: 0.6240105540897097, 0.01: 0.6226912928759895, 0.001: 0.6094986807387863}}}}"
1,4,8,results/sirl_ts/sirl_ts_1786637664.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/m2io5j74,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 66, 1: 524, 2: 410}, 'n_both_nonempty': 410, 'n_ttest_run': 410, 'n_significant': {0.05: 281, 0.01: 232, 0.001: 139}, 'frac_significant': {0.05: 0.6853658536585366, 0.01: 0.5658536585365853, 0.001: 0.33902439024390246}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 190, 1: 192, 2: 618}, 'n_both_nonempty': 618, 'n_ttest_run': 618, 'n_significant': {0.05: 166, 0.01: 10, 0.001: 2}, 'frac_significant': {0.05: 0.2686084142394822, 0.01: 0.016181229773462782, 0.001: 0.003236245954692557}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 66, 1: 524, 2: 410}, 'n_both_nonempty': 410, 'n_ttest_run': 410, 'n_significant': {0.05: 281, 0.01: 232, 0.001: 139}, 'frac_significant': {0.05: 0.6853658536585366, 0.01: 0.5658536585365853, 0.001: 0.33902439024390246}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 190, 1: 192, 2: 618}, 'n_both_nonempty': 618, 'n_ttest_run': 618, 'n_significant': {0.05: 166, 0.01: 10, 0.001: 2}, 'frac_significant': {0.05: 0.2686084142394822, 0.01: 0.016181229773462782, 0.001: 0.003236245954692557}}}}"
