seed,latent_dim,fbank_size,ckpt_path,wandb_run_url,query_sim_only,query
1,8,256,results/frozen_sirl_ts/frozen_sirl_ts_1786634708.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/90du469g,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 971, 'n_significant': {0.05: 881, 0.01: 780, 0.001: 681}, 'frac_significant': {0.05: 0.9073120494335737, 0.01: 0.8032955715756952, 0.001: 0.7013388259526262}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 806, 'n_significant': {0.05: 669, 0.01: 586, 0.001: 483}, 'frac_significant': {0.05: 0.8300248138957816, 0.01: 0.7270471464019851, 0.001: 0.5992555831265509}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 971, 'n_significant': {0.05: 881, 0.01: 780, 0.001: 681}, 'frac_significant': {0.05: 0.9073120494335737, 0.01: 0.8032955715756952, 0.001: 0.7013388259526262}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 806, 'n_significant': {0.05: 669, 0.01: 586, 0.001: 483}, 'frac_significant': {0.05: 0.8300248138957816, 0.01: 0.7270471464019851, 0.001: 0.5992555831265509}}}}"
2,8,256,results/frozen_sirl_ts/frozen_sirl_ts_1786634723.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/fpn6d9bj,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 989, 'n_significant': {0.05: 825, 0.01: 723, 0.001: 542}, 'frac_significant': {0.05: 0.8341759352881699, 0.01: 0.731041456016178, 0.001: 0.5480283114256825}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 907, 'n_significant': {0.05: 720, 0.01: 596, 0.001: 511}, 'frac_significant': {0.05: 0.7938257993384785, 0.01: 0.6571113561190739, 0.001: 0.5633958103638368}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 989, 'n_significant': {0.05: 825, 0.01: 723, 0.001: 542}, 'frac_significant': {0.05: 0.8341759352881699, 0.01: 0.731041456016178, 0.001: 0.5480283114256825}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 907, 'n_significant': {0.05: 720, 0.01: 596, 0.001: 511}, 'frac_significant': {0.05: 0.7938257993384785, 0.01: 0.6571113561190739, 0.001: 0.5633958103638368}}}}"
0,10,2,results/frozen_sirl_ts/frozen_sirl_ts_1786634738.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/4vt1i6s2,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 188, 1: 360, 2: 452}, 'n_both_nonempty': 452, 'n_ttest_run': 452, 'n_significant': {0.05: 435, 0.01: 435, 0.001: 0}, 'frac_significant': {0.05: 0.9623893805309734, 0.01: 0.9623893805309734, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 232, 1: 322, 2: 446}, 'n_both_nonempty': 446, 'n_ttest_run': 446, 'n_significant': {0.05: 425, 0.01: 425, 0.001: 425}, 'frac_significant': {0.05: 0.952914798206278, 0.01: 0.952914798206278, 0.001: 0.952914798206278}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 188, 1: 360, 2: 452}, 'n_both_nonempty': 452, 'n_ttest_run': 452, 'n_significant': {0.05: 435, 0.01: 435, 0.001: 0}, 'frac_significant': {0.05: 0.9623893805309734, 0.01: 0.9623893805309734, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 232, 1: 322, 2: 446}, 'n_both_nonempty': 446, 'n_ttest_run': 446, 'n_significant': {0.05: 425, 0.01: 425, 0.001: 425}, 'frac_significant': {0.05: 0.952914798206278, 0.01: 0.952914798206278, 0.001: 0.952914798206278}}}}"
1,10,2,results/frozen_sirl_ts/frozen_sirl_ts_1786634750.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/akpot7uy,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 199, 1: 743, 2: 58}, 'n_both_nonempty': 58, 'n_ttest_run': 58, 'n_significant': {0.05: 58, 0.01: 58, 0.001: 0}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 266, 1: 701, 2: 33}, 'n_both_nonempty': 33, 'n_ttest_run': 33, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 199, 1: 743, 2: 58}, 'n_both_nonempty': 58, 'n_ttest_run': 58, 'n_significant': {0.05: 58, 0.01: 58, 0.001: 0}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 266, 1: 701, 2: 33}, 'n_both_nonempty': 33, 'n_ttest_run': 33, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,10,2,results/frozen_sirl_ts/frozen_sirl_ts_1786634760.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/j09vn9ft,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 192, 1: 502, 2: 306}, 'n_both_nonempty': 306, 'n_ttest_run': 306, 'n_significant': {0.05: 291, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.9509803921568627, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 227, 1: 433, 2: 340}, 'n_both_nonempty': 340, 'n_ttest_run': 340, 'n_significant': {0.05: 311, 0.01: 311, 0.001: 0}, 'frac_significant': {0.05: 0.9147058823529411, 0.01: 0.9147058823529411, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 192, 1: 502, 2: 306}, 'n_both_nonempty': 306, 'n_ttest_run': 306, 'n_significant': {0.05: 291, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.9509803921568627, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 227, 1: 433, 2: 340}, 'n_both_nonempty': 340, 'n_ttest_run': 340, 'n_significant': {0.05: 311, 0.01: 311, 0.001: 0}, 'frac_significant': {0.05: 0.9147058823529411, 0.01: 0.9147058823529411, 0.001: 0.0}}}}"
0,10,4,results/frozen_sirl_ts/frozen_sirl_ts_1786634773.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/2phsabqu,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 13, 1: 183, 2: 804}, 'n_both_nonempty': 804, 'n_ttest_run': 804, 'n_significant': {0.05: 779, 0.01: 777, 0.001: 777}, 'frac_significant': {0.05: 0.9689054726368159, 0.01: 0.9664179104477612, 0.001: 0.9664179104477612}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 25, 1: 241, 2: 734}, 'n_both_nonempty': 734, 'n_ttest_run': 734, 'n_significant': {0.05: 488, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.6648501362397821, 0.01: 0.031335149863760216, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 13, 1: 183, 2: 804}, 'n_both_nonempty': 804, 'n_ttest_run': 804, 'n_significant': {0.05: 779, 0.01: 777, 0.001: 777}, 'frac_significant': {0.05: 0.9689054726368159, 0.01: 0.9664179104477612, 0.001: 0.9664179104477612}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 25, 1: 241, 2: 734}, 'n_both_nonempty': 734, 'n_ttest_run': 734, 'n_significant': {0.05: 488, 0.01: 23, 0.001: 0}, 'frac_significant': {0.05: 0.6648501362397821, 0.01: 0.031335149863760216, 0.001: 0.0}}}}"
1,10,4,results/frozen_sirl_ts/frozen_sirl_ts_1786634785.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/9qhh9fga,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 24, 1: 250, 2: 726}, 'n_both_nonempty': 726, 'n_ttest_run': 726, 'n_significant': {0.05: 693, 0.01: 692, 0.001: 685}, 'frac_significant': {0.05: 0.9545454545454546, 0.01: 0.953168044077135, 0.001: 0.9435261707988981}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 63, 1: 482, 2: 455}, 'n_both_nonempty': 455, 'n_ttest_run': 455, 'n_significant': {0.05: 152, 0.01: 33, 0.001: 0}, 'frac_significant': {0.05: 0.33406593406593404, 0.01: 0.07252747252747253, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 24, 1: 250, 2: 726}, 'n_both_nonempty': 726, 'n_ttest_run': 726, 'n_significant': {0.05: 693, 0.01: 692, 0.001: 685}, 'frac_significant': {0.05: 0.9545454545454546, 0.01: 0.953168044077135, 0.001: 0.9435261707988981}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 63, 1: 482, 2: 455}, 'n_both_nonempty': 455, 'n_ttest_run': 455, 'n_significant': {0.05: 152, 0.01: 33, 0.001: 0}, 'frac_significant': {0.05: 0.33406593406593404, 0.01: 0.07252747252747253, 0.001: 0.0}}}}"
2,10,4,results/frozen_sirl_ts/frozen_sirl_ts_1786634797.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/4epcba4h,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 119, 1: 463, 2: 418}, 'n_both_nonempty': 418, 'n_ttest_run': 418, 'n_significant': {0.05: 239, 0.01: 239, 0.001: 30}, 'frac_significant': {0.05: 0.5717703349282297, 0.01: 0.5717703349282297, 0.001: 0.07177033492822966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 73, 1: 432, 2: 495}, 'n_both_nonempty': 495, 'n_ttest_run': 495, 'n_significant': {0.05: 444, 0.01: 444, 0.001: 444}, 'frac_significant': {0.05: 0.896969696969697, 0.01: 0.896969696969697, 0.001: 0.896969696969697}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 119, 1: 463, 2: 418}, 'n_both_nonempty': 418, 'n_ttest_run': 418, 'n_significant': {0.05: 239, 0.01: 239, 0.001: 30}, 'frac_significant': {0.05: 0.5717703349282297, 0.01: 0.5717703349282297, 0.001: 0.07177033492822966}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 73, 1: 432, 2: 495}, 'n_both_nonempty': 495, 'n_ttest_run': 495, 'n_significant': {0.05: 444, 0.01: 444, 0.001: 444}, 'frac_significant': {0.05: 0.896969696969697, 0.01: 0.896969696969697, 0.001: 0.896969696969697}}}}"
0,10,8,results/frozen_sirl_ts/frozen_sirl_ts_1786634808.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/m3a3tvo8,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 5, 1: 92, 2: 903}, 'n_both_nonempty': 903, 'n_ttest_run': 903, 'n_significant': {0.05: 700, 0.01: 591, 0.001: 429}, 'frac_significant': {0.05: 0.7751937984496124, 0.01: 0.654485049833887, 0.001: 0.4750830564784053}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 31, 2: 957}, 'n_both_nonempty': 957, 'n_ttest_run': 760, 'n_significant': {0.05: 650, 0.01: 582, 0.001: 409}, 'frac_significant': {0.05: 0.8552631578947368, 0.01: 0.7657894736842106, 0.001: 0.5381578947368421}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 5, 1: 92, 2: 903}, 'n_both_nonempty': 903, 'n_ttest_run': 903, 'n_significant': {0.05: 700, 0.01: 591, 0.001: 429}, 'frac_significant': {0.05: 0.7751937984496124, 0.01: 0.654485049833887, 0.001: 0.4750830564784053}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 12, 1: 31, 2: 957}, 'n_both_nonempty': 957, 'n_ttest_run': 760, 'n_significant': {0.05: 650, 0.01: 582, 0.001: 409}, 'frac_significant': {0.05: 0.8552631578947368, 0.01: 0.7657894736842106, 0.001: 0.5381578947368421}}}}"
1,10,8,results/frozen_sirl_ts/frozen_sirl_ts_1786634824.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/m7ld7l9o,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 384, 2: 616}, 'n_both_nonempty': 616, 'n_ttest_run': 616, 'n_significant': {0.05: 301, 0.01: 127, 0.001: 48}, 'frac_significant': {0.05: 0.48863636363636365, 0.01: 0.20616883116883117, 0.001: 0.07792207792207792}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 58, 2: 940}, 'n_both_nonempty': 940, 'n_ttest_run': 924, 'n_significant': {0.05: 809, 0.01: 712, 0.001: 572}, 'frac_significant': {0.05: 0.8755411255411255, 0.01: 0.7705627705627706, 0.001: 0.6190476190476191}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 384, 2: 616}, 'n_both_nonempty': 616, 'n_ttest_run': 616, 'n_significant': {0.05: 301, 0.01: 127, 0.001: 48}, 'frac_significant': {0.05: 0.48863636363636365, 0.01: 0.20616883116883117, 0.001: 0.07792207792207792}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 2, 1: 58, 2: 940}, 'n_both_nonempty': 940, 'n_ttest_run': 924, 'n_significant': {0.05: 809, 0.01: 712, 0.001: 572}, 'frac_significant': {0.05: 0.8755411255411255, 0.01: 0.7705627705627706, 0.001: 0.6190476190476191}}}}"
2,10,8,results/frozen_sirl_ts/frozen_sirl_ts_1786634836.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/zfpsaqph,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 159, 2: 837}, 'n_both_nonempty': 837, 'n_ttest_run': 837, 'n_significant': {0.05: 316, 0.01: 111, 0.001: 14}, 'frac_significant': {0.05: 0.37753882915173237, 0.01: 0.13261648745519714, 0.001: 0.016726403823178016}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 56, 2: 941}, 'n_both_nonempty': 941, 'n_ttest_run': 818, 'n_significant': {0.05: 632, 0.01: 546, 0.001: 368}, 'frac_significant': {0.05: 0.7726161369193154, 0.01: 0.6674816625916871, 0.001: 0.44987775061124696}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 159, 2: 837}, 'n_both_nonempty': 837, 'n_ttest_run': 837, 'n_significant': {0.05: 316, 0.01: 111, 0.001: 14}, 'frac_significant': {0.05: 0.37753882915173237, 0.01: 0.13261648745519714, 0.001: 0.016726403823178016}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 56, 2: 941}, 'n_both_nonempty': 941, 'n_ttest_run': 818, 'n_significant': {0.05: 632, 0.01: 546, 0.001: 368}, 'frac_significant': {0.05: 0.7726161369193154, 0.01: 0.6674816625916871, 0.001: 0.44987775061124696}}}}"
0,10,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634849.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/lf0gqv7j,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 842, 'n_significant': {0.05: 640, 0.01: 574, 0.001: 515}, 'frac_significant': {0.05: 0.7600950118764845, 0.01: 0.6817102137767221, 0.001: 0.6116389548693587}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 936, 'n_significant': {0.05: 735, 0.01: 621, 0.001: 473}, 'frac_significant': {0.05: 0.7852564102564102, 0.01: 0.6634615384615384, 0.001: 0.5053418803418803}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 4, 1: 0, 2: 996}, 'n_both_nonempty': 996, 'n_ttest_run': 842, 'n_significant': {0.05: 640, 0.01: 574, 0.001: 515}, 'frac_significant': {0.05: 0.7600950118764845, 0.01: 0.6817102137767221, 0.001: 0.6116389548693587}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 936, 'n_significant': {0.05: 735, 0.01: 621, 0.001: 473}, 'frac_significant': {0.05: 0.7852564102564102, 0.01: 0.6634615384615384, 0.001: 0.5053418803418803}}}}"
1,10,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634861.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/645bebed,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 994, 'n_significant': {0.05: 852, 0.01: 801, 0.001: 700}, 'frac_significant': {0.05: 0.8571428571428571, 0.01: 0.8058350100603622, 0.001: 0.704225352112676}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 976, 'n_significant': {0.05: 851, 0.01: 758, 0.001: 525}, 'frac_significant': {0.05: 0.8719262295081968, 0.01: 0.7766393442622951, 0.001: 0.5379098360655737}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 994, 'n_significant': {0.05: 852, 0.01: 801, 0.001: 700}, 'frac_significant': {0.05: 0.8571428571428571, 0.01: 0.8058350100603622, 0.001: 0.704225352112676}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 976, 'n_significant': {0.05: 851, 0.01: 758, 0.001: 525}, 'frac_significant': {0.05: 0.8719262295081968, 0.01: 0.7766393442622951, 0.001: 0.5379098360655737}}}}"
2,10,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634874.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/cqoduick,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 2, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 961, 'n_significant': {0.05: 803, 0.01: 739, 0.001: 625}, 'frac_significant': {0.05: 0.8355879292403746, 0.01: 0.768990634755463, 0.001: 0.6503642039542143}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 1, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 994, 'n_significant': {0.05: 474, 0.01: 287, 0.001: 140}, 'frac_significant': {0.05: 0.4768611670020121, 0.01: 0.2887323943661972, 0.001: 0.14084507042253522}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 2, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 961, 'n_significant': {0.05: 803, 0.01: 739, 0.001: 625}, 'frac_significant': {0.05: 0.8355879292403746, 0.01: 0.768990634755463, 0.001: 0.6503642039542143}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 4, 1: 1, 2: 995}, 'n_both_nonempty': 995, 'n_ttest_run': 994, 'n_significant': {0.05: 474, 0.01: 287, 0.001: 140}, 'frac_significant': {0.05: 0.4768611670020121, 0.01: 0.2887323943661972, 0.001: 0.14084507042253522}}}}"
0,10,32,results/frozen_sirl_ts/frozen_sirl_ts_1786634886.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/d6a66ipq,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 935, 'n_significant': {0.05: 695, 0.01: 616, 0.001: 521}, 'frac_significant': {0.05: 0.7433155080213903, 0.01: 0.6588235294117647, 0.001: 0.5572192513368984}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 984, 'n_significant': {0.05: 705, 0.01: 539, 0.001: 347}, 'frac_significant': {0.05: 0.7164634146341463, 0.01: 0.5477642276422764, 0.001: 0.35264227642276424}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 935, 'n_significant': {0.05: 695, 0.01: 616, 0.001: 521}, 'frac_significant': {0.05: 0.7433155080213903, 0.01: 0.6588235294117647, 0.001: 0.5572192513368984}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 984, 'n_significant': {0.05: 705, 0.01: 539, 0.001: 347}, 'frac_significant': {0.05: 0.7164634146341463, 0.01: 0.5477642276422764, 0.001: 0.35264227642276424}}}}"
1,10,32,results/frozen_sirl_ts/frozen_sirl_ts_1786634898.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/kp1mtgzp,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 977, 'n_significant': {0.05: 911, 0.01: 893, 0.001: 802}, 'frac_significant': {0.05: 0.932446264073695, 0.01: 0.9140225179119754, 0.001: 0.8208802456499488}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 969, 'n_significant': {0.05: 876, 0.01: 708, 0.001: 549}, 'frac_significant': {0.05: 0.9040247678018576, 0.01: 0.7306501547987616, 0.001: 0.56656346749226}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 977, 'n_significant': {0.05: 911, 0.01: 893, 0.001: 802}, 'frac_significant': {0.05: 0.932446264073695, 0.01: 0.9140225179119754, 0.001: 0.8208802456499488}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 969, 'n_significant': {0.05: 876, 0.01: 708, 0.001: 549}, 'frac_significant': {0.05: 0.9040247678018576, 0.01: 0.7306501547987616, 0.001: 0.56656346749226}}}}"
